Id,NettingSet,DateIndex,Date,Sample,Depth,Value
CPTY_A,,18,2020-08-05,30,0,56708594.8052
CPTY_A,,18,2020-08-05,31,0,6186199.3957
CPTY_A,,18,2020-08-05,32,0,61426663.3659
CPTY_A,,18,2020-08-05,33,0,-11941584.3838
CPTY_A,,18,2020-08-05,34,0,-12870976.9762
CPTY_A,,18,2020-08-05,35,0,34142126.1072
CPTY_A,,18,2020-08-05,36,0,-4979854.0699
CPTY_A,,18,2020-08-05,37,0,25743296.2338
CPTY_A,,18,2020-08-05,38,0,13385396.9472
CPTY_A,,18,2020-08-05,39,0,-10860590.8310
CPTY_A,,18,2020-08-05,40,0,8884194.8713
CPTY_A,,18,2020-08-05,41,0,28308165.1644
CPTY_A,,18,2020-08-05,42,0,-6150995.2215
CPTY_A,,18,2020-08-05,43,0,-6855337.6372
CPTY_A,,18,2020-08-05,44,0,-5986512.2340
CPTY_A,,18,2020-08-05,45,0,-12774187.5356
CPTY_A,,18,2020-08-05,46,0,-5470543.6420
CPTY_A,,18,2020-08-05,47,0,49093397.8045
CPTY_A,,18,2020-08-05,48,0,1259659.0082
CPTY_A,,18,2020-08-05,49,0,2778950.7168
CPTY_A,,18,2020-08-05,50,0,-9505108.7540
CPTY_A,,18,2020-08-05,51,0,-10805799.3258
CPTY_A,,18,2020-08-05,52,0,10501925.3120
CPTY_A,,18,2020-08-05,53,0,-6602714.9759
CPTY_A,,18,2020-08-05,54,0,-484715.2219
CPTY_A,,18,2020-08-05,55,0,23265118.1455
CPTY_A,,18,2020-08-05,56,0,20836973.9363
CPTY_A,,18,2020-08-05,57,0,-13208360.8677
CPTY_A,,18,2020-08-05,58,0,-4512020.3551
CPTY_A,,18,2020-08-05,59,0,65352779.6000
CPTY_A,,18,2020-08-05,60,0,-6999920.5259
CPTY_A,,18,2020-08-05,61,0,17300154.5273
CPTY_A,,18,2020-08-05,62,0,12485309.1324
CPTY_A,,18,2020-08-05,63,0,-2974079.6042
CPTY_A,,18,2020-08-05,64,0,50445134.9751
CPTY_A,,18,2020-08-05,65,0,-9245905.5576
CPTY_A,,18,2020-08-05,66,0,-7057318.9699
CPTY_A,,18,2020-08-05,67,0,31339088.0552
CPTY_A,,18,2020-08-05,68,0,-2452600.6266
CPTY_A,,18,2020-08-05,69,0,12481394.2838
CPTY_A,,18,2020-08-05,70,0,-6595522.1837
CPTY_A,,18,2020-08-05,71,0,-13214327.2018
CPTY_A,,18,2020-08-05,72,0,3559068.0164
CPTY_A,,18,2020-08-05,73,0,-3447097.4866
CPTY_A,,18,2020-08-05,74,0,-10340280.2441
CPTY_A,,18,2020-08-05,75,0,-1973988.5362
CPTY_A,,18,2020-08-05,76,0,600833.9760
CPTY_A,,18,2020-08-05,77,0,-8219077.5439
CPTY_A,,18,2020-08-05,78,0,5742268.3590
CPTY_A,,18,2020-08-05,79,0,30785869.7674
CPTY_A,,18,2020-08-05,80,0,19920212.8060
CPTY_A,,19,2020-11-05,1,0,-178775.2225
CPTY_A,,19,2020-11-05,2,0,-10679048.6593
CPTY_A,,19,2020-11-05,3,0,26405536.6395
CPTY_A,,19,2020-11-05,4,0,-11275750.9106
CPTY_A,,19,2020-11-05,5,0,7307051.1381
CPTY_A,,19,2020-11-05,6,0,19682783.1766
CPTY_A,,19,2020-11-05,7,0,-1387487.5266
CPTY_A,,19,2020-11-05,8,0,-4738760.6928
CPTY_A,,19,2020-11-05,9,0,-4799978.1956
CPTY_A,,19,2020-11-05,10,0,-1619223.7609
CPTY_A,,19,2020-11-05,11,0,1465061.6072
CPTY_A,,19,2020-11-05,12,0,12068837.5044
CPTY_A,,19,2020-11-05,13,0,-7260456.3559
CPTY_A,,19,2020-11-05,14,0,-5400539.4154
CPTY_A,,19,2020-11-05,15,0,25911304.3266
CPTY_A,,19,2020-11-05,16,0,10941383.0127
CPTY_A,,19,2020-11-05,17,0,-1435130.6311
CPTY_A,,19,2020-11-05,18,0,9576184.4639
CPTY_A,,19,2020-11-05,19,0,1248360.3511
CPTY_A,,19,2020-11-05,20,0,10297476.5239
CPTY_A,,19,2020-11-05,21,0,-2198336.9995
CPTY_A,,19,2020-11-05,22,0,-10853020.4832
CPTY_A,,19,2020-11-05,23,0,6455855.6099
CPTY_A,,19,2020-11-05,24,0,27098362.9764
CPTY_A,,19,2020-11-05,25,0,-12561041.5236
CPTY_A,,19,2020-11-05,26,0,-13649204.9273
CPTY_A,,19,2020-11-05,27,0,7855155.7653
CPTY_A,,19,2020-11-05,28,0,-10201280.5256
CPTY_A,,19,2020-11-05,29,0,2839552.3774
CPTY_A,,19,2020-11-05,30,0,49146903.1014
CPTY_A,,19,2020-11-05,31,0,12643796.1397
CPTY_A,,19,2020-11-05,32,0,59987709.5353
CPTY_A,,19,2020-11-05,33,0,-12324479.7439
CPTY_A,,19,2020-11-05,34,0,-11503124.8085
CPTY_A,,19,2020-11-05,35,0,30173369.1607
CPTY_A,,19,2020-11-05,36,0,-5362493.6010
CPTY_A,,19,2020-11-05,37,0,23256209.0325
CPTY_A,,19,2020-11-05,38,0,2569236.9254
CPTY_A,,19,2020-11-05,39,0,-10271673.6241
CPTY_A,,19,2020-11-05,40,0,11620953.0663
CPTY_A,,19,2020-11-05,41,0,16834451.6729
CPTY_A,,19,2020-11-05,42,0,-4353092.9323
CPTY_A,,19,2020-11-05,43,0,-3815897.3671
CPTY_A,,19,2020-11-05,44,0,-7683029.8095
CPTY_A,,19,2020-11-05,45,0,-11844594.8545
CPTY_A,,19,2020-11-05,46,0,-5541454.4542
CPTY_A,,19,2020-11-05,47,0,39370914.9205
CPTY_A,,19,2020-11-05,48,0,6987762.9407
CPTY_A,,19,2020-11-05,49,0,-1517180.1988
CPTY_A,,19,2020-11-05,50,0,-9346309.4400
CPTY_A,,19,2020-11-05,51,0,-11410245.2725
CPTY_A,,19,2020-11-05,52,0,6862984.9728
CPTY_A,,19,2020-11-05,53,0,-4720820.3934
CPTY_A,,19,2020-11-05,54,0,-3367886.9007
CPTY_A,,19,2020-11-05,55,0,22657666.4655
CPTY_A,,19,2020-11-05,56,0,21982692.3492
CPTY_A,,19,2020-11-05,57,0,-13414208.2455
CPTY_A,,19,2020-11-05,58,0,-6012897.0421
CPTY_A,,19,2020-11-05,59,0,55051692.2126
CPTY_A,,19,2020-11-05,60,0,-6899977.3294
CPTY_A,,19,2020-11-05,61,0,21395406.5425
CPTY_A,,19,2020-11-05,62,0,11125272.3766
CPTY_A,,19,2020-11-05,63,0,-1203486.5353
CPTY_A,,19,2020-11-05,64,0,45224223.6962
CPTY_A,,19,2020-11-05,65,0,-9310365.3656
CPTY_A,,19,2020-11-05,66,0,-9341449.4208
CPTY_A,,19,2020-11-05,67,0,40797152.2966
CPTY_A,,19,2020-11-05,68,0,-3862324.5323
CPTY_A,,19,2020-11-05,69,0,6536188.5153
CPTY_A,,19,2020-11-05,70,0,-5070745.2233
CPTY_A,,19,2020-11-05,71,0,-13776312.1404
CPTY_A,,19,2020-11-05,72,0,1954376.9629
CPTY_A,,19,2020-11-05,73,0,-882515.9689
CPTY_A,,19,2020-11-05,74,0,-9831065.3419
CPTY_A,,19,2020-11-05,75,0,1866583.0440
CPTY_A,,19,2020-11-05,76,0,1385832.9975
CPTY_A,,19,2020-11-05,77,0,-9701270.9152
CPTY_A,,19,2020-11-05,78,0,5478597.9733
CPTY_A,,19,2020-11-05,79,0,30334522.5534
CPTY_A,,19,2020-11-05,80,0,12374800.3228
CPTY_A,,20,2021-02-05,1,0,-499538.6871
CPTY_A,,20,2021-02-05,2,0,-10977705.5872
CPTY_A,,20,2021-02-05,3,0,26955501.7947
CPTY_A,,20,2021-02-05,4,0,-9339767.9482
CPTY_A,,20,2021-02-05,5,0,3080831.1758
CPTY_A,,20,2021-02-05,6,0,16522462.0856
CPTY_A,,20,2021-02-05,7,0,-2924974.3607
CPTY_A,,20,2021-02-05,8,0,-5905879.6179
CPTY_A,,20,2021-02-05,9,0,-7239023.0127
CPTY_A,,20,2021-02-05,10,0,-3702729.5998
CPTY_A,,20,2021-02-05,11,0,9052912.1349
CPTY_A,,20,2021-02-05,12,0,11721052.1647
CPTY_A,,20,2021-02-05,13,0,-6472153.9032
CPTY_A,,20,2021-02-05,14,0,-3636661.7844
CPTY_A,,20,2021-02-05,15,0,17346086.0712
CPTY_A,,20,2021-02-05,16,0,10256567.0162
CPTY_A,,20,2021-02-05,17,0,378742.7726
CPTY_A,,20,2021-02-05,18,0,3840169.4088
CPTY_A,,20,2021-02-05,19,0,3724966.9809
CPTY_A,,20,2021-02-05,20,0,13294346.2431
CPTY_A,,20,2021-02-05,21,0,-3114738.7438
CPTY_A,,20,2021-02-05,22,0,-10074435.6768
CPTY_A,,20,2021-02-05,23,0,1851452.6877
CPTY_A,,20,2021-02-05,24,0,24485204.1387
CPTY_A,,20,2021-02-05,25,0,-12376095.3835
CPTY_A,,20,2021-02-05,26,0,-13791544.1440
CPTY_A,,20,2021-02-05,27,0,10792009.5457
CPTY_A,,20,2021-02-05,28,0,-9884993.8445
CPTY_A,,20,2021-02-05,29,0,1009955.5706
CPTY_A,,20,2021-02-05,30,0,45446726.5847
CPTY_A,,20,2021-02-05,31,0,10009991.3684
CPTY_A,,20,2021-02-05,32,0,51562331.9566
CPTY_A,,20,2021-02-05,33,0,-11733420.2168
CPTY_A,,20,2021-02-05,34,0,-11487441.8694
CPTY_A,,20,2021-02-05,35,0,28525164.6725
CPTY_A,,20,2021-02-05,36,0,-3989396.1313
CPTY_A,,20,2021-02-05,37,0,13772405.1782
CPTY_A,,20,2021-02-05,38,0,2431539.2923
CPTY_A,,20,2021-02-05,39,0,-9824922.8512
CPTY_A,,20,2021-02-05,40,0,9946218.8873
CPTY_A,,20,2021-02-05,41,0,12956020.8720
CPTY_A,,20,2021-02-05,42,0,-8747356.3127
CPTY_A,,20,2021-02-05,43,0,354272.4395
CPTY_A,,20,2021-02-05,44,0,-8332975.9278
CPTY_A,,20,2021-02-05,45,0,-11926914.8369
CPTY_A,,20,2021-02-05,46,0,-1102199.2298
CPTY_A,,20,2021-02-05,47,0,27748209.8703
CPTY_A,,20,2021-02-05,48,0,14016364.1024
CPTY_A,,20,2021-02-05,49,0,4571706.3337
CPTY_A,,20,2021-02-05,50,0,-10503800.9082
CPTY_A,,20,2021-02-05,51,0,-11170945.7870
CPTY_A,,20,2021-02-05,52,0,5195062.8377
CPTY_A,,20,2021-02-05,53,0,-6603963.0592
CPTY_A,,20,2021-02-05,54,0,-1960794.8258
CPTY_A,,20,2021-02-05,55,0,18733261.8294
CPTY_A,,20,2021-02-05,56,0,21272607.2990
CPTY_A,,20,2021-02-05,57,0,-12825167.2652
CPTY_A,,20,2021-02-05,58,0,-9480521.5790
CPTY_A,,20,2021-02-05,59,0,52307195.5552
CPTY_A,,20,2021-02-05,60,0,-6479015.1595
CPTY_A,,20,2021-02-05,61,0,11288872.0271
CPTY_A,,20,2021-02-05,62,0,16116613.6895
CPTY_A,,20,2021-02-05,63,0,-1601641.8201
CPTY_A,,20,2021-02-05,64,0,56443927.1210
CPTY_A,,20,2021-02-05,65,0,-10017779.7432
CPTY_A,,20,2021-02-05,66,0,-10591304.3758
CPTY_A,,20,2021-02-05,67,0,35570043.6025
CPTY_A,,20,2021-02-05,68,0,-7200372.0103
CPTY_A,,20,2021-02-05,69,0,5155812.1930
CPTY_A,,20,2021-02-05,70,0,-3379696.6031
CPTY_A,,20,2021-02-05,71,0,-13551647.1523
CPTY_A,,20,2021-02-05,72,0,4943821.7254
CPTY_A,,20,2021-02-05,73,0,-301448.4337
CPTY_A,,20,2021-02-05,74,0,-8992018.8381
CPTY_A,,20,2021-02-05,75,0,-1603874.9871
CPTY_A,,20,2021-02-05,76,0,-2011902.8082
CPTY_A,,20,2021-02-05,77,0,-10159381.3236
CPTY_A,,20,2021-02-05,78,0,4185651.0916
CPTY_A,,20,2021-02-05,79,0,48734116.0795
CPTY_A,,20,2021-02-05,80,0,19299695.3122
CPTY_A,,21,2021-05-05,1,0,-794072.3303
CPTY_A,,21,2021-05-05,2,0,-11316212.2485
CPTY_A,,21,2021-05-05,3,0,28076171.1941
CPTY_A,,21,2021-05-05,4,0,-6931046.0667
CPTY_A,,21,2021-05-05,5,0,1183733.4414
CPTY_A,,21,2021-05-05,6,0,13842924.9091
CPTY_A,,21,2021-05-05,7,0,-5041216.0531
CPTY_A,,21,2021-05-05,8,0,-498492.1865
CPTY_A,,21,2021-05-05,9,0,-9546273.5563
CPTY_A,,21,2021-05-05,10,0,-4570507.1248
CPTY_A,,21,2021-05-05,11,0,13423283.3127
CPTY_A,,21,2021-05-05,12,0,10637588.8633
CPTY_A,,21,2021-05-05,13,0,-9384600.2777
CPTY_A,,21,2021-05-05,14,0,-2255667.0961
CPTY_A,,21,2021-05-05,15,0,14690776.4313
CPTY_A,,21,2021-05-05,16,0,13907787.9670
CPTY_A,,21,2021-05-05,17,0,2909830.5859
CPTY_A,,21,2021-05-05,18,0,-2464941.0127
CPTY_A,,21,2021-05-05,19,0,5702234.5718
CPTY_A,,21,2021-05-05,20,0,15799867.8686
CPTY_A,,21,2021-05-05,21,0,-1264535.0172
CPTY_A,,21,2021-05-05,22,0,-12485677.7921
CPTY_A,,21,2021-05-05,23,0,3100798.7372
CPTY_A,,21,2021-05-05,24,0,19946309.8290
CPTY_A,,21,2021-05-05,25,0,-12524759.3059
CPTY_A,,21,2021-05-05,26,0,-13907045.0723
CPTY_A,,21,2021-05-05,27,0,19899944.7401
CPTY_A,,21,2021-05-05,28,0,-9725621.3141
CPTY_A,,21,2021-05-05,29,0,-477995.3860
CPTY_A,,21,2021-05-05,30,0,32081232.8161
CPTY_A,,21,2021-05-05,31,0,18331413.0766
CPTY_A,,21,2021-05-05,32,0,81246918.7601
CPTY_A,,21,2021-05-05,33,0,-11657713.4481
CPTY_A,,21,2021-05-05,34,0,-10842133.3810
CPTY_A,,21,2021-05-05,35,0,26184913.2063
CPTY_A,,21,2021-05-05,36,0,-453397.0843
CPTY_A,,21,2021-05-05,37,0,5004339.9997
CPTY_A,,21,2021-05-05,38,0,609092.7979
CPTY_A,,21,2021-05-05,39,0,-9744046.5483
CPTY_A,,21,2021-05-05,40,0,13503578.6070
CPTY_A,,21,2021-05-05,41,0,5268735.6650
CPTY_A,,21,2021-05-05,42,0,-7405876.1119
CPTY_A,,21,2021-05-05,43,0,2945221.9714
CPTY_A,,21,2021-05-05,44,0,-8540889.0898
CPTY_A,,21,2021-05-05,45,0,-13575579.7372
CPTY_A,,21,2021-05-05,46,0,-655082.8924
CPTY_A,,21,2021-05-05,47,0,29938325.2652
CPTY_A,,21,2021-05-05,48,0,16304122.9247
CPTY_A,,21,2021-05-05,49,0,2648398.2072
CPTY_A,,21,2021-05-05,50,0,-12298542.2798
CPTY_A,,21,2021-05-05,51,0,-9307313.5820
CPTY_A,,21,2021-05-05,52,0,3918539.7740
CPTY_A,,21,2021-05-05,53,0,-5493108.5302
CPTY_A,,21,2021-05-05,54,0,-6570091.7411
CPTY_A,,21,2021-05-05,55,0,20376552.6290
CPTY_A,,21,2021-05-05,56,0,15998846.3933
CPTY_A,,21,2021-05-05,57,0,-13268429.9336
CPTY_A,,21,2021-05-05,58,0,-10462005.7807
CPTY_A,,21,2021-05-05,59,0,84396777.5550
CPTY_A,,21,2021-05-05,60,0,-8287083.0938
CPTY_A,,21,2021-05-05,61,0,7903949.3215
CPTY_A,,21,2021-05-05,62,0,13573337.2057
CPTY_A,,21,2021-05-05,63,0,3740369.5560
CPTY_A,,21,2021-05-05,64,0,47774223.7639
CPTY_A,,21,2021-05-05,65,0,-10380927.1803
CPTY_A,,21,2021-05-05,66,0,-9720880.3132
CPTY_A,,21,2021-05-05,67,0,18798098.9257
CPTY_A,,21,2021-05-05,68,0,-5590941.9275
CPTY_A,,21,2021-05-05,69,0,4528182.9978
CPTY_A,,21,2021-05-05,70,0,-153394.6736
CPTY_A,,21,2021-05-05,71,0,-13755073.3419
CPTY_A,,21,2021-05-05,72,0,4649618.8107
CPTY_A,,21,2021-05-05,73,0,-991519.7641
CPTY_A,,21,2021-05-05,74,0,-8141832.8875
CPTY_A,,21,2021-05-05,75,0,-6675413.7497
CPTY_A,,21,2021-05-05,76,0,1620365.1288
CPTY_A,,21,2021-05-05,77,0,-9597720.3025
CPTY_A,,21,2021-05-05,78,0,6576304.4783
CPTY_A,,21,2021-05-05,79,0,35706155.8682
CPTY_A,,21,2021-05-05,80,0,14235746.4684
CPTY_A,,22,2021-08-05,1,0,-1100239.2043
CPTY_A,,22,2021-08-05,2,0,-10646614.5222
CPTY_A,,22,2021-08-05,3,0,21935779.0788
CPTY_A,,22,2021-08-05,4,0,-7357865.1325
CPTY_A,,22,2021-08-05,5,0,967050.5665
CPTY_A,,22,2021-08-05,6,0,21381544.2343
CPTY_A,,22,2021-08-05,7,0,-7760957.0817
CPTY_A,,22,2021-08-05,8,0,4466660.2510
CPTY_A,,22,2021-08-05,9,0,-9758930.6192
CPTY_A,,22,2021-08-05,10,0,-4871362.7588
CPTY_A,,22,2021-08-05,11,0,6447134.6922
CPTY_A,,22,2021-08-05,12,0,8425764.5355
CPTY_A,,22,2021-08-05,13,0,-8609709.8569
CPTY_A,,22,2021-08-05,14,0,1744742.4801
CPTY_A,,22,2021-08-05,15,0,5823403.6745
CPTY_A,,22,2021-08-05,16,0,7554432.6349
CPTY_A,,22,2021-08-05,17,0,7405023.4588
CPTY_A,,22,2021-08-05,18,0,-3621949.7693
CPTY_A,,22,2021-08-05,19,0,5257251.9615
CPTY_A,,22,2021-08-05,20,0,11884123.8761
CPTY_A,,22,2021-08-05,21,0,4065313.2162
CPTY_A,,22,2021-08-05,22,0,-12443615.7680
CPTY_A,,22,2021-08-05,23,0,3983444.1964
CPTY_A,,22,2021-08-05,24,0,10992039.2728
CPTY_A,,22,2021-08-05,25,0,-11862302.6899
CPTY_A,,22,2021-08-05,26,0,-13983337.1220
CPTY_A,,22,2021-08-05,27,0,13046175.4943
CPTY_A,,22,2021-08-05,28,0,-10024276.2070
CPTY_A,,22,2021-08-05,29,0,4992168.4663
CPTY_A,,22,2021-08-05,30,0,25034451.7412
CPTY_A,,22,2021-08-05,31,0,18476067.4259
CPTY_A,,22,2021-08-05,32,0,70677154.8248
CPTY_A,,22,2021-08-05,33,0,-11527838.9743
CPTY_A,,22,2021-08-05,34,0,-8534423.1171
CPTY_A,,22,2021-08-05,35,0,17734678.6885
CPTY_A,,22,2021-08-05,36,0,-1476776.7631
CPTY_A,,22,2021-08-05,37,0,70676.9384
CPTY_A,,22,2021-08-05,38,0,5545226.0093
CPTY_A,,22,2021-08-05,39,0,-10193191.8985
CPTY_A,,22,2021-08-05,40,0,13687602.0585
CPTY_A,,22,2021-08-05,41,0,4280084.1035
CPTY_A,,22,2021-08-05,42,0,-5121348.5642
CPTY_A,,22,2021-08-05,43,0,-1656833.5386
CPTY_A,,22,2021-08-05,44,0,-9019283.8030
CPTY_A,,22,2021-08-05,45,0,-13789634.1881
CPTY_A,,22,2021-08-05,46,0,2570691.7289
CPTY_A,,22,2021-08-05,47,0,22933114.4153
CPTY_A,,22,2021-08-05,48,0,8701640.6661
CPTY_A,,22,2021-08-05,49,0,2295181.2930
CPTY_A,,22,2021-08-05,50,0,-12590543.6606
CPTY_A,,22,2021-08-05,51,0,-7593120.9377
CPTY_A,,22,2021-08-05,52,0,-1010782.8988
CPTY_A,,22,2021-08-05,53,0,-1700379.9339
CPTY_A,,22,2021-08-05,54,0,-3687873.3641
CPTY_A,,22,2021-08-05,55,0,21717959.9109
CPTY_A,,22,2021-08-05,56,0,7379574.3116
CPTY_A,,22,2021-08-05,57,0,-13165712.7930
CPTY_A,,22,2021-08-05,58,0,-11135399.6452
CPTY_A,,22,2021-08-05,59,0,85726717.4914
CPTY_A,,22,2021-08-05,60,0,-10162376.7234
CPTY_A,,22,2021-08-05,61,0,15147102.3537
CPTY_A,,22,2021-08-05,62,0,14715383.6488
CPTY_A,,22,2021-08-05,63,0,4475339.9525
CPTY_A,,22,2021-08-05,64,0,61134982.7010
CPTY_A,,22,2021-08-05,65,0,-11073672.5469
CPTY_A,,22,2021-08-05,66,0,-10610730.0759
CPTY_A,,22,2021-08-05,67,0,9421635.4008
CPTY_A,,22,2021-08-05,68,0,-180730.2649
CPTY_A,,22,2021-08-05,69,0,838193.4774
CPTY_A,,22,2021-08-05,70,0,-4389338.5813
CPTY_A,,22,2021-08-05,71,0,-13889727.6511
CPTY_A,,22,2021-08-05,72,0,8244473.5094
CPTY_A,,22,2021-08-05,73,0,-4663111.2019
CPTY_A,,22,2021-08-05,74,0,-7327440.5929
CPTY_A,,22,2021-08-05,75,0,-4869718.9452
CPTY_A,,22,2021-08-05,76,0,7893808.3493
CPTY_A,,22,2021-08-05,77,0,-11268765.9765
CPTY_A,,22,2021-08-05,78,0,6638186.1854
CPTY_A,,22,2021-08-05,79,0,36987198.2925
CPTY_A,,22,2021-08-05,80,0,23792708.3655
CPTY_A,,23,2021-11-05,1,0,-1401608.5430
CPTY_A,,23,2021-11-05,2,0,-11706995.7404
CPTY_A,,23,2021-11-05,3,0,28236690.0644
CPTY_A,,23,2021-11-05,4,0,-6352203.7025
CPTY_A,,23,2021-11-05,5,0,63869.0108
CPTY_A,,23,2021-11-05,6,0,15646692.0675
CPTY_A,,23,2021-11-05,7,0,-7268981.7549
CPTY_A,,23,2021-11-05,8,0,6190984.9404
CPTY_A,,23,2021-11-05,9,0,-11863496.3478
CPTY_A,,23,2021-11-05,10,0,-7261941.5337
CPTY_A,,23,2021-11-05,11,0,13019770.3713
CPTY_A,,23,2021-11-05,12,0,5003179.3804
CPTY_A,,23,2021-11-05,13,0,-9914414.8681
CPTY_A,,23,2021-11-05,14,0,4033924.0121
CPTY_A,,23,2021-11-05,15,0,14022195.0094
CPTY_A,,23,2021-11-05,16,0,1489391.9616
CPTY_A,,23,2021-11-05,17,0,7434451.3793
CPTY_A,,23,2021-11-05,18,0,-1509126.0268
CPTY_A,,23,2021-11-05,19,0,3117287.7029
CPTY_A,,23,2021-11-05,20,0,7349980.4284
CPTY_A,,23,2021-11-05,21,0,2726612.9176
CPTY_A,,23,2021-11-05,22,0,-12036646.8752
CPTY_A,,23,2021-11-05,23,0,2166481.6927
CPTY_A,,23,2021-11-05,24,0,7883620.9661
CPTY_A,,23,2021-11-05,25,0,-10699658.3432
CPTY_A,,23,2021-11-05,26,0,-13811941.6234
CPTY_A,,23,2021-11-05,27,0,10346925.8847
CPTY_A,,23,2021-11-05,28,0,-10236512.4366
CPTY_A,,23,2021-11-05,29,0,5525381.0358
CPTY_A,,23,2021-11-05,30,0,24701940.4286
CPTY_A,,23,2021-11-05,31,0,14046339.8927
CPTY_A,,23,2021-11-05,32,0,68644069.0468
CPTY_A,,23,2021-11-05,33,0,-9709269.9750
CPTY_A,,23,2021-11-05,34,0,-9537446.0041
CPTY_A,,23,2021-11-05,35,0,7223843.2094
CPTY_A,,23,2021-11-05,36,0,-1164900.1441
CPTY_A,,23,2021-11-05,37,0,3749472.4148
CPTY_A,,23,2021-11-05,38,0,4764042.7228
CPTY_A,,23,2021-11-05,39,0,-10787728.1324
CPTY_A,,23,2021-11-05,40,0,8588091.9471
CPTY_A,,23,2021-11-05,41,0,5409760.5339
CPTY_A,,23,2021-11-05,42,0,-3482127.1003
CPTY_A,,23,2021-11-05,43,0,-2711192.8457
CPTY_A,,23,2021-11-05,44,0,-11587762.7002
CPTY_A,,23,2021-11-05,45,0,-13886202.6533
CPTY_A,,23,2021-11-05,46,0,4009219.3728
CPTY_A,,23,2021-11-05,47,0,20503767.0150
CPTY_A,,23,2021-11-05,48,0,15179431.5092
CPTY_A,,23,2021-11-05,49,0,-2007027.4528
CPTY_A,,23,2021-11-05,50,0,-13128135.8040
CPTY_A,,23,2021-11-05,51,0,-4037603.3095
CPTY_A,,23,2021-11-05,52,0,-921131.3483
CPTY_A,,23,2021-11-05,53,0,-4262894.6361
CPTY_A,,23,2021-11-05,54,0,-5340327.6056
CPTY_A,,23,2021-11-05,55,0,17434347.6561
CPTY_A,,23,2021-11-05,56,0,16447990.6046
CPTY_A,,23,2021-11-05,57,0,-13451481.0919
CPTY_A,,23,2021-11-05,58,0,-12154565.1778
CPTY_A,,23,2021-11-05,59,0,99470254.7021
CPTY_A,,23,2021-11-05,60,0,-7574824.8622
CPTY_A,,23,2021-11-05,61,0,14967588.1503
CPTY_A,,23,2021-11-05,62,0,12052095.0974
CPTY_A,,23,2021-11-05,63,0,5500227.1342
CPTY_A,,23,2021-11-05,64,0,40933253.1955
CPTY_A,,23,2021-11-05,65,0,-10839004.9655
CPTY_A,,23,2021-11-05,66,0,-9776519.9128
CPTY_A,,23,2021-11-05,67,0,6910921.7101
CPTY_A,,23,2021-11-05,68,0,-2010628.9764
CPTY_A,,23,2021-11-05,69,0,1084372.3506
CPTY_A,,23,2021-11-05,70,0,-2520528.3327
CPTY_A,,23,2021-11-05,71,0,-13896016.3669
CPTY_A,,23,2021-11-05,72,0,5641504.4083
CPTY_A,,23,2021-11-05,73,0,147990.8516
CPTY_A,,23,2021-11-05,74,0,-5576387.7664
CPTY_A,,23,2021-11-05,75,0,-4698237.2259
CPTY_A,,23,2021-11-05,76,0,5112947.5313
CPTY_A,,23,2021-11-05,77,0,-10705717.1302
CPTY_A,,23,2021-11-05,78,0,6725821.4776
CPTY_A,,23,2021-11-05,79,0,29625831.3389
CPTY_A,,23,2021-11-05,80,0,40152021.9849
CPTY_A,,24,2022-02-07,1,0,-1711466.2771
CPTY_A,,24,2022-02-07,2,0,-11446131.8061
CPTY_A,,24,2022-02-07,3,0,24495575.7082
CPTY_A,,24,2022-02-07,4,0,-6587303.5107
CPTY_A,,24,2022-02-07,5,0,-259242.6151
CPTY_A,,24,2022-02-07,6,0,20719181.2192
CPTY_A,,24,2022-02-07,7,0,-8976808.7257
CPTY_A,,24,2022-02-07,8,0,12883458.6687
CPTY_A,,24,2022-02-07,9,0,-11981647.1570
CPTY_A,,24,2022-02-07,10,0,-7538376.1556
CPTY_A,,24,2022-02-07,11,0,10537354.3191
CPTY_A,,24,2022-02-07,12,0,2045391.3431
CPTY_A,,24,2022-02-07,13,0,-10093487.8994
CPTY_A,,24,2022-02-07,14,0,8098824.4810
CPTY_A,,24,2022-02-07,15,0,6621651.6348
CPTY_A,,24,2022-02-07,16,0,8399557.2161
CPTY_A,,24,2022-02-07,17,0,5655986.9860
CPTY_A,,24,2022-02-07,18,0,-1722675.3731
CPTY_A,,24,2022-02-07,19,0,306157.4106
CPTY_A,,24,2022-02-07,20,0,16771374.9856
CPTY_A,,24,2022-02-07,21,0,-540170.3798
CPTY_A,,24,2022-02-07,22,0,-12545942.3073
CPTY_A,,24,2022-02-07,23,0,-454795.9624
CPTY_A,,24,2022-02-07,24,0,8067644.9005
CPTY_A,,24,2022-02-07,25,0,-12205366.7409
CPTY_A,,24,2022-02-07,26,0,-13589412.0053
CPTY_A,,24,2022-02-07,27,0,6047362.6413
CPTY_A,,24,2022-02-07,28,0,-8318516.2341
CPTY_A,,24,2022-02-07,29,0,317835.1074
CPTY_A,,24,2022-02-07,30,0,24311299.9060
CPTY_A,,24,2022-02-07,31,0,15194189.7747
CPTY_A,,24,2022-02-07,32,0,66051249.4731
CPTY_A,,24,2022-02-07,33,0,-8486222.9371
CPTY_A,,24,2022-02-07,34,0,-10814398.6443
CPTY_A,,24,2022-02-07,35,0,12734448.5550
CPTY_A,,24,2022-02-07,36,0,-3490128.1185
CPTY_A,,24,2022-02-07,37,0,88952.9896
CPTY_A,,24,2022-02-07,38,0,203254.5043
CPTY_A,,24,2022-02-07,39,0,-9169735.7210
CPTY_A,,24,2022-02-07,40,0,6679849.0721
